mbid,name,main_genre
1a6fb05f-ebfa-4185-932d-15dbd300f85a,Dolan Beats,
1d543e07-d0d2-4834-a8db-d65c50c2a856,Dolly Parton,country
4081ce68-316d-4104-bece-5ed7e9f11296,Dom Kennedy,hip hop
0ad99596-cbec-4726-af16-138e2a9268a1,Domo Genesis,hardcore hip hop
dc737da0-2d56-4e51-8c0b-2b101287c85a,Don Chezina,reggaeton
21deeceb-351f-4bac-bb17-55fb2e252a75,Don Miguelo,latin
afbdfac9-2955-4404-ae22-c08bf1c1b51e,Don Omar,reggaeton
a0723a3c-4135-438e-85c5-012712144ede,Don Toliver,alternative r&b
33861bec-2902-4026-89a4-1784cd15dc60,Don Zee,
1ba01bce-7f32-4d72-a5d9-34930b191656,Donald Glover,
ea34239e-4e43-48eb-91db-55688ca00ff3,Doo Wop,hip hop
d6d68400-7ad3-4fdd-8127-90b45d443ae1,Dot Rotten,grime
c12ef2fd-4e68-4869-b1d8-511ddd559ebb,Doug Grigsby III,session
831dcf03-b745-436b-922f-6a2baaf45e57,Dove Cameron,pop
145723e7-64ec-49f1-970e-c5d1fa4e7e42,DP Beats,
fe0e1895-aa84-47d9-8e5b-7930fc20709b,Dr. John,psychedelic rock
6247d69d-426f-440f-97e0-74a9a0b00358,DRAM,contemporary r&b
f3662342-1739-4caf-b57d-7d4c48cd657b,Drauma,hip hop
9ccc0b15-6506-46ba-8bca-6e35d40ebfa7,Dre,hip hop
50b8bb0c-ec58-4f4e-ab48-f76f45a17d49,Dread Woo,
f7a94446-aa3f-41e6-b3d0-46dd695d7d6e,Dreamville,j. cole
a3bbabab-dbb3-47a5-87ab-10fb8ffaec49,Drew Love,
fa93c17e-ddb8-4747-8164-7b05d42edaaf,Drew Seeley,
fe745135-b186-4e0c-bbd3-85701bd97389,Drippin’ So Pretty,
b75476f8-1a1f-476b-a4f4-bd16b14a07cb,Droop‐E,
28c82d0b-5b75-4cd7-b58f-dc75613015a2,Dru Down,hip hop
d3b69dfc-4b20-440c-bd23-6f939d076082,Drugdealer,
35a431eb-347f-4963-8ec6-534e124e3e65,Drumma Boy,hip hop
4bd138d7-8986-48a2-bbb8-b3d647065913,Dubb,
85a67652-d669-49ae-aa09-a26675aeaa99,Dubb Union,
0b33f22d-b4b6-400e-90af-c593e0f395b6,DubVision,edm
44869536-0262-4f22-9c23-b4821c13cd97,Duki,trap latino
1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,Duran Duran,new wave
7c8bc062-7451-4f46-84d5-a7c78d8172db,Dust & Diamonds,
6c4ee7ef-36b6-4bae-b396-51bb96148986,dvsn,alternative r&b
0fd06f8b-869e-4e0c-9ba9-8c254c122bb7,Dyland & Lenny,reggaeton
7eb0fbce-7e15-4620-a11f-e4d9a310d1e3,Dzeko,edm
786ce8c5-cb6c-4667-ad27-f61b6bfc3ed0,Dímelo Flow,reggaeton
6d6d607e-679a-4cdc-a7a0-35e2abe06619,DāM‐FunK,funk
3325cdfa-8efc-4662-b3df-c094b78b9da8,D‐Block Europe,
189b079d-f633-4d94-baf8-e3e2591904eb,D‐Dimes,
b0f58ed1-bc2d-4f28-828d-dcad36d11872,D‐Nice,rock and indie
b66771cc-45fa-4a32-b14f-5337d7223d7a,D’Angelo,neo soul
97f6112e-a51b-4346-859e-6d23e36a583c,D’wayne Wiggins,
b07d4742-8032-4f47-9b48-f1440bf3b203,E-LITE,
7adb9260-4109-41fd-82db-77c342f24efc,E.D.I. Mean,hip hop
8b22acd6-20e6-4463-a75c-c14b5cfdb666,Earl Sweatshirt,experimental hip hop
383005e1-657d-468b-a448-08ecf35b3943,EarthGang,hip hop
c3009d7a-51ac-4c9c-888a-04f5c3c4be0c,Eazy‐E,hip hop
96455e58-f48c-4f28-a40b-016ab094c520,Ed Lover,hip hop
bc6c1d4e-080c-46cc-b6c8-9bf28460543b,Eddie Griffin,comedy
98744f0b-20fc-4bb2-9ac4-e2041058911f,Eddie Murphy,comedy
1a60d6dd-9d3e-40fc-a66d-3184f9ee0d61,Eddie Vedder,acoustic rock
ca0c22c4-b0e1-4201-8ab8-57db4a55e6ac,Ekow,
3f43ddfc-7970-4334-908c-5c587a9133b1,Ekow,
0887484d-aed1-4aa6-9862-930a25815696,El Alfa,dembow
7e57d8a2-e6eb-48dd-8e50-ff7eaa412ccb,El Guincho,classic pop and rock
239e3283-3b23-4606-8c3b-b5c3bd80313d,Eladio Carrión,hip hop
8d1e7c48-f997-4ec4-ab86-864afdbeb932,Elena Rose,
cd5f7bd9-ee6f-4a99-8dd9-dc3afd9da736,Elephant Man,dancehall
c6b4db9b-2790-4d8b-aaef-cb576f7e479e,Elijah Baker,
dcdde3aa-1d73-4c02-9e89-c5e8d3929eac,ELIO,alternative pop
3be67375-343f-4911-a515-5f7ce31f3ddb,Elite,hip hop
afd9baa6-4402-40c8-91ad-d792ae28e819,Eliza Rose,club
f7602b15-66cc-4b31-b3b6-ed3c0a29eea3,Ella Eyre,alternative r&b
89d42b97-8042-4c14-a596-a2ccaef5fc4c,Ella Mai,pop
33ca19f4-18c8-4411-98df-ac23890ce9f5,Ellie Goulding,electropop
be5272a0-6663-4cd4-81e4-b879446aabd2,ellis,electro-funk
bc563821-40ec-48e9-b0a0-4f41dc46a1f2,Elyanna,alternative pop
7cfaac66-62e5-4fcd-af1b-9d3aa8f68e8b,Emeli Sandé,contemporary r&b
ac8dd57c-f603-4c3b-9546-8a15519ac186,Emily Luther,
28f4bb72-3ff1-427d-8cff-236585327375,Emily Warren,electropop
e824ea21-cb10-4023-9c25-94db4b93dee2,Emjae,
32909c01-abae-49c1-8744-b872a24d6d38,Emotional Oranges,
91cd6a5a-e0db-4329-837e-9b6479d1ed2d,Empress Of,alternative pop
35f866dc-c061-48ba-8157-cf2e0eac4857,Enrique Iglesias,pop
14ba8e03-6692-4ecf-9992-1b3a71373041,Ensaime,
4062025b-e1a7-4413-adc4-0236d6155dc0,Enur,fixme artist credits
55539ea9-3bcb-4330-9aa3-40e9e865efb4,Ephraim Sykes,
4fa39dc8-c695-4e0e-ba04-92c63d99c9f9,EPMD,hip hop
b1db927a-7fb1-4b50-b8c0-8326823d8672,Eric André,
07a8922d-680a-4637-a55e-88d7d1969a95,Eric Bellinger,alternative r&b
f5bad1a5-53cf-40c1-b03b-c5cf05c65768,Eric Benét,contemporary r&b
15856215-cc51-4423-879c-9ac955ccb11a,Eric Church,country
618b6900-0618-4f1e-b835-bccb17f84294,Eric Clapton,blues
ec67f484-c8a1-4f42-9963-f5133e1877cc,Eric Jaye,
141caa53-d337-4332-9b0f-5a203b31a89f,Eric Williams,
7fdb6168-64a8-4b5a-9a6a-e39803e4aec1,Erick Sermon,hip hop
49195857-ce7c-4e11-aec8-f2ec39a02b60,Ermavilo,
5e154c14-de6d-4901-a6d3-68d6b45ec305,ERNEST,country
532fcfb1-27c2-4325-b8a3-3d0ca5280ed4,Ernesto Gómez,
b7ac3836-1042-483d-b0b3-a224e2ca71c0,Erre XI,reggaeton
321531fc-db73-4ffa-a959-61a61a2908c1,Erykah Badu,soul
85021dfa-d293-482d-8c06-9c11d1bf6c46,Esmée Denters,pop
b299e6fc-a7cb-4c7d-a798-0692b60b9e48,EST Gee,hip hop
4c7a5854-6b75-4623-a684-6a3d785d9015,Estelle,contemporary r&b
0b323c4b-1258-4775-a8e2-ee71f4bf9a45,Ester Dean,
161bba09-1f74-40b2-9e1c-a934b5977c0f,Ethereal,
5b6c9ae4-818c-4391-b40b-4dd0aec6f847,euro,
b4d32cff-f19e-455f-86c4-f347d824ca61,Eurythmics,new wave
0f8d8bae-f387-4c36-9635-24769351f7d5,Evan Dando,alternative rock
1ac10f5e-2079-4435-b78f-dda6ecdeba15,Eve,hip hop
ddfa259a-c8ab-43eb-b367-0fc41151bc98,Evil Empire,
ddeb3502-8693-4619-b41d-263105f84477,Example,electronic
0b619a94-481c-40ac-abae-85f33f2b1588,Eyedress,indie rock
15157166-d310-4f1c-b6ab-1b3843e1c76f,Eye‐Kyu,hip hop
380548d8-ae12-4c99-8976-13127ec73800,Ez Mil,hip hop
cc573208-c8ad-4ed7-bc2a-10f1b10a097b,Ezale,
fcac37dc-6052-4bd6-bc78-ad417f6001b8,E‐A‐Ski,hip hop
c4a90fe5-7094-4dcf-bd2d-178bb07ee062,E‐White,hip hop
d2299099-e617-46dd-b013-ba0b4c72bc63,Fabolous,hip hop
ebcd0bad-75ef-4203-b7b3-7af38a9ef198,Faith Evans,contemporary r&b
516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,pop punk
5e2bec57-6c38-46ca-9086-0fbe5d7204e6,Falo,latin
c34cfbd6-1df2-4865-96d9-e3bb4fe0577d,Famous Dex,hip hop
3f90ee47-dc8e-433f-a92a-25bbade723eb,Fancy Olsen,
d1d66000-e317-44c1-bfab-e761aa7cf322,Fantaazma,
6bd5655c-b7fe-48ee-8925-c2d2d8798618,Far East Movement,electropop
70a22c38-49d7-4284-ae16-86e3bfc814f5,Far Too Loud,complextro
f49933c8-da21-4c1e-af19-61b782ec50d5,Farina,reggaeton
a6a4c910-2b22-4a6f-aebe-805b176c47b8,Fat Joe,hip hop
587a0207-42f7-4600-9c3c-7ee4942f5ef1,Fat Money,
8739d68e-a0f2-4073-8873-8e5efe693b04,Fat Nick,hip hop
34c63966-445c-4613-afe1-4f0e1e53ae9a,Fatboy Slim,big beat
172053e5-a7fb-4548-a64d-c53858b5e775,Father John Misty,folk rock
eaee97f6-f2e4-414a-966c-f31a1fb4696a,Feid,latin
b57ba8eb-622e-4dfd-a60f-280d64f33f96,Felix Snow,
60d6c5ff-b87d-4d06-82a0-2353b8898308,Femi Fem,
8ab5d936-49d1-415e-92c8-151e0e7dd912,FERG,east coast hip hop
1c46e82f-4764-4d82-a33b-5d5aee5e2881,Fergie,pop
c54c7af0-53f2-4b5c-a2d4-c38186050a86,Fernando Vacas,
e3492ea0-5997-4241-a7bf-2fd7fb1bfad1,Fetty Wap,hip hop
b518d4e0-c945-4a21-902a-8130fd8a620e,Fila Fresh Crew,
593458f2-0f24-402f-b1fc-627e068d96de,Fin Argus,
151cd917-1ee2-4702-859f-90899ad897f8,FINNEAS,indie pop
4d09a017-4e09-47a7-b274-a7e0767ac4e0,Fireboy DML,afrobeats
2b4d4837-37d1-4a1b-b670-324d9a094112,Fivio Foreign,hip hop
53442fb2-0e7e-47a2-b4c4-47bfb38d55aa,FKi 1st,
ea20ab9f-2885-4742-bc98-be78f60b1bb2,Flau'jae,
cf13ed42-3d7b-4aca-8872-8159fdc901f3,Fler,hip hop
7bf7bdcc-0195-4a1f-bbd2-83d6937ee579,Fleur East,dance-pop
4593d49a-7f67-46ba-9ec0-126bd676286f,Flo Rida,pop rap
88798869-338b-418e-9c47-97365444b734,Florence Welch,indie rock
8ca3f991-47c7-4506-8fa2-327e376c71b4,Flosstradamus,festival trap
0b97a369-1509-4e7a-8fbd-0e2edd0d732e,Flow,
8cb902ac-7dc6-4352-8f18-09bf407be5ad,Flow la Movie,latin
3ce513c5-bdd4-492c-a875-07e0f3e1993b,Flux Pavilion,dubstep
b6d555c2-b1fe-4b59-8687-a38ce9f1ac40,Flyboy Tarantino,
fc7376fe-1a6f-4414-b4a7-83f50ed59c92,Flying Lotus,experimental hip hop
97236844-32dd-409c-8f31-d27bdf87f68f,FMB DZ,
67f66c07-6e61-4026-ade5-7e782fad3a5d,Foo Fighters,rock
7e06b95e-5b72-47fa-bc12-6bbc63210d9a,Force One Network,hip hop
566397ec-cd09-4fd9-9b7e-6f0e0afa57af,Forever M.C.,hip hop
5c6f8874-cb53-4f4d-9168-cc2af8c7ecf9,Forever the Sickest Kids,emo pop
e0e1a584-dd0a-4bd1-88d1-c4c62895039d,Foster the People,indie pop
a298565e-d43e-46c4-b35c-bfe131258815,Fousheé,pop
898169f4-e640-4398-8c2b-d44bd42e4627,Foz Tee,
956c40dd-70a6-4d40-948c-afb9f2d5082c,Francesco Giglio,
3811f6dc-9b82-48fd-9832-5b392d0bc8e5,Franco “El Gorila”,latin
2831a6fb-851e-4ee7-97f5-aaa46a4f6e2f,Frank Zummo,rock
6ced1a26-0002-4bdd-8e69-5f80f04826b7,Frankie J,latin pop
bca46a0c-25c9-42ca-98c2-e64c8a5e337e,Fred again..,electronic
f28a2b9f-bf70-4b48-8314-6c50544ed983,Fred the Godson,hip hop
87b9efcc-6d25-4795-9edf-259b11b4d783,Freddie Foxxx,hip hop
21645c31-fe1c-45a4-955c-3e172b12c3f9,Freddie Gibbs,gangsta rap
022589ac-7177-460d-a178-9976cf70e29f,Freddie Mercury,rock
b9a8db07-bc34-4a19-8b34-c235d5974bc5,Freddy Verano,
af4b59c0-ab9b-45a0-a6d4-02043ff0a4c6,Fredo Santana,
111fbeab-6f67-4d9c-b682-acfd0840c68f,Free,best female artist
d2ecd1b3-888d-4ec2-807e-bb826f7c95fc,Freekey Zekey,hip hop
6f268b09-0954-4d75-b0c5-fec3d7658520,FreeSol,
5d008bf9-2958-4640-a5de-dcdcebe711a4,Freeway,hip hop
cb9c2a2b-96c2-44d7-bd31-04ef87572b57,Fridayy,r&b
ffc54d7f-0e78-4a41-b705-4fe027239e59,Froggy Mix,kids
d6bed491-56f9-4016-a0e7-83baaccf0e12,Fronti,
1d333e32-4d56-4ada-9fce-e4167fd64022,Fuego,latin
cf042013-3edd-46c4-9b0e-a62faac98d0b,Funkadelic,funk
de9e1687-377f-4559-8133-6fe5986dd95c,Funkmaster Flex,hip hop
546aee48-380d-4510-aa28-5d6f863149ed,Funky Aztecs,
abe41c91-3587-474c-8953-d6034d395a0a,Fuse ODG,
1b1f50d1-4746-468b-a6a2-7db7200d3dfc,G Herbo,chicago drill
37be35bb-cb58-4d6d-88fd-10899def8e60,G4shi,
0b4fdddc-8564-47f3-9a71-fb891efb67e1,Gab3,
a8d23edf-c674-4d1a-92d0-f00c3ae9bb67,Galante “El Emperador”,latin
a7229e38-bab7-48c1-9f35-9b4c49738b0f,Galantis,progressive house
9ef8042a-2528-4f5c-b7c1-5e72b1efe170,Gang Starr,hip hop
39964eb9-3bf1-42c2-9cd6-b14079aef98c,Gangsta Boo,hip hop
e2cd0df5-eaa0-469f-b85f-8bd676be2632,Gaona,reggaeton
e050363f-2a67-492d-8fa6-f77e18d06dc9,Garrett Clayton,
4365b045-388b-42a5-91b5-b860dbcbf9f7,Gary Lightbody,alternative rock
ca8e297f-b22d-4455-897a-d4717db5213f,Gary Trainor,
11c5b82a-112f-4542-81b8-e5a6d48b5a7b,Genio,latin
9f03445f-2997-4d61-bee8-784248ddea59,Genio & Baby Johnny,reggaeton
a80dc8c3-bab1-41f2-8918-d48fbd089998,Geoff Grace,
467f69b6-8d6d-4d2c-bfad-e89adf2806ff,George Benson,jazz
a0e1f271-f25a-48d2-b652-4bfc33d6842b,George Birge,
84683370-5eae-418b-acd8-883ac028a8a0,George Clinton,p-funk
6cfe1f2d-52b5-437e-83c9-7487fec0b2af,George Hodos,
ccb8f30e-4d71-40c4-8b1d-846dafe73e2c,George Michael,pop
62ffd9ee-13a1-49ed-8721-d07fd0b2f07d,Ghetts,grime
1989dd59-7f11-4c90-9450-4d728ed07fb0,Ghostemane,rap metal
3b39abeb-0064-4eed-9ddd-ee47a45c54cb,Ghostface Killah,east coast hip hop
c0e53075-0bb9-4a74-9aee-db54953d52d2,Ghostluvme,
d7bf8ced-b319-45c7-a515-9744771d6b1e,Gibson Brothers,classic pop and rock
19d2df15-8f57-41b3-b1b6-b69ad4f311b4,Gigoló y La Exce,reggaeton
436bfce6-26b7-4c62-a18c-c17c004562e0,Gillie da Kid,hip hop
b2fbd053-4380-412c-95d2-35c6da8f1011,GIMS,pop rap
c2fc792b-e1e7-4c3e-a3f3-8d057d9b3883,Gio Washington,
38dd6337-19ae-4793-ab4b-313eff523457,Giorgio Moroder,electronic
f852121e-d87e-4ca0-91d3-a4cfa8ac5133,Gizo Evoracci,hip hop
93fae984-0b8a-45cc-8558-0f4e130249a5,Glasses Malone,hip hop
9bb6be36-0e7b-4d49-9d1e-9ae5cc84210d,GLC,hip hop
29542149-a818-4167-aa91-439adc9d61f5,Glee Cast,pop
2a7ef045-ca10-4cb5-8fe9-1f5d38e84bc2,GloRilla,southern hip hop
79b7e90b-e71f-4d49-b1bf-d66c5534c38a,Gocho,reggaeton
e0684bc8-713f-4798-8a4f-e47043a14d7d,Gold 1,
55c6eaaf-1dde-468c-a4ff-244d58c4eb89,Goldie Loc,hip hop
7cb6e306-a75b-48b4-be00-2c4aa6bbe3a8,GoldLink,hip hop
c023ef07-06db-4a29-818a-6552bb215762,Gonzoe,hip hop
727b0e62-ad3e-4e14-ae3c-f068b0a84195,GoonRock,
e7840b1b-0fc5-42a7-b05a-ffca943308ad,Gorilla Zoe,hip hop
ecf8aae0-6217-4984-b3fa-a9c5bd8225f5,Gotay el Auténtiko,reggaeton
b1c124b3-cf60-41a6-8699-92728c8a3fe0,Grace Jones,new wave
1ab023a6-466b-4ad3-b404-e6b801fe502c,GRACEY,dance-pop
f7441bc7-d7de-4813-a2fc-31a4033d396d,Gracie Abrams,folk pop
15f21e1d-8216-4910-9978-08104c40c76e,Graham Phillips,
7db590cd-d7e6-4b36-b4e7-e8209426b02d,Grandmaster Flash,hip hop
cb000d61-929f-4e17-9fe3-a154a734acc2,graves,
b564f8e2-a900-4c40-b583-24e2bb34d7dd,Gravy,hip hop
ff9f99d4-aa42-4c82-a7c7-9157a3cbb5ba,Great Good Fine Ok,
6ed059c4-8472-4771-99ac-25725e55710b,Greg Nice,hip hop
866d2548-ec0f-4f77-8230-1975b9f737f9,Grey DeLisle,
f53951d6-6105-444d-8854-c60e94bb706e,GRIP,alternative hip hop
254caf14-7b63-47d1-aa9f-acc7cb541814,Gruff Rhys,indie folk
f1348139-efb5-43c7-9204-199827efad3c,Gryffin,dance-pop
67375a28-2956-453e-b6c6-fafece47021d,Guaynaa,latin
2833c498-bc1c-4f2b-8417-00636f600479,Gudda Gudda,
abc5acb3-7af6-4705-a22c-d9a05ef3d463,Guelo Star,latin
100b8734-f4f0-4536-9960-47f7c59d1b4c,Gunna,hip hop
9b46bd1f-2f9e-46bb-9a68-4e24c644a137,Gunplay,
2e41ae9c-afd2-4f20-8f1e-17281ce9b472,Gwen Stefani,pop
db48610c-6d8f-4d10-90ca-c4d14bb1a8b1,G‐Eazy,hip hop
3a212655-d7d5-4570-9d31-4b7b1ef02629,G‐Unit,hip hop
93998e01-ff53-4af7-ba2a-5674adcdf21e,H.E.R.,r&b
3d94956a-cc65-4777-8722-342160923a50,H.O.P.E.,hip hop
aef06569-098f-4218-a577-b413944d9493,HAIM,indie rock
b716c12c-72e5-417e-b97b-7ade2bdb5030,Hamdi,bass house
b8059077-d764-472f-b89a-431cd7c244ea,Hands‐On,
e25744d3-ec9f-4bbf-8760-7bd3370906ea,Hannah Montana,pop rock
e6de1f3b-6484-491c-88dd-6d619f142abc,Hans Zimmer,modern classical
1d5a2746-f5e5-49dc-9d3a-33efb9a4fddc,Hard Rock Sofa,edm
907b08df-d4ff-4b2a-8015-3eb5ac73561b,Hardo,
170d6637-36e0-49dd-a225-c4fd5b77a285,Hardwell,edm
f4fe9be1-8e34-47c8-bf16-33d1a94a235b,HARDY,country
3bd08e76-bf53-4b16-82ee-63f95ca5cdae,Harold Faltermeyer,synth-pop
3156451f-a2c5-4c1f-97e0-dde4b03fa329,Harvey Fierstein,lgbtqi
707a2a1a-4af1-44ef-b009-93430f82322d,Havikk the Rhime Son,hip hop
cbbc6253-efea-4cc7-a279-f3ad348f6744,Havoc,hip hop
d03dbe1a-d9a3-423c-9cc9-0abd4f18a092,Hayes,
b4b5b5a7-feff-47d0-9458-83d0d135a692,Hayley Williams,alternative rock
a373933d-555c-446f-a7a2-b8b8a291659f,Heather Headley,contemporary r&b
ec7757bf-66e7-4199-bfb1-97a0aeee1796,Heidi Anne,
762f0cea-c07c-42ce-85a2-fc50a2f8c8f3,Hevehitta,
9ee87888-7ab9-478f-8481-9ce6ea717d20,HeyDeon,
cde6cb0e-fd63-4721-b713-bcc2c75de7dd,Hindu Jea Band Jaipur,
05f3bb75-fbc1-410c-8f60-d34564f69334,Hitmaka,hip hop
af2d2bfb-99a1-4e8d-9656-5e0c3cdca31e,Hitta J3,
fb92ed16-0b0d-409b-99d3-f939422fda07,Hittman,hip hop
bf314a8f-5dc6-4dc5-8819-d25b4cc38164,Hit‐Boy,hip hop
20ca5f75-b9d6-46f8-bb06-73d7c34d99d5,HIXTAPE,
76600f02-c090-4d15-8782-680cde16bd98,Hodgy,
6e61b52a-9001-4638-9f10-f684c180a749,Homixide Gang,hip hop
58b599cd-b1de-45e3-863a-3b54194a0f20,HONNE,
5fb57ec8-e339-4632-854d-ee59e91ab2fd,HoodCelebrityy,
b28ac005-27fe-4bb9-86a2-dbf55ef21469,Hoodie Allen,pop rap
8e4d0902-43ee-45e1-97e3-b6a56581f290,HoodRich Pablo Juan,gangsta rap
3b31ab0b-fbf3-4691-8a96-0a8ec8230517,Hoody Baby,
6ed8a26b-1885-430f-8248-db960ff022a0,HoodyBaby,
0e722b6b-e12a-4003-8883-f610f8f69d13,Horse Head,cloud rap
6adba4e5-4610-46ef-a3c1-fbe71c44e91b,Hot Rod,
35595cc9-3350-4ccb-8691-4bab8ccd874c,Hot Rod,
dd5660ce-43e7-42d0-9534-faf14e2f9fb4,Hotboii,
c2d6a6fb-7999-4bb3-b2df-7d752fdf4e95,House of Pain,hip hop
e2714df1-4613-4dee-8e0e-f4f333200914,Howard Stern,
3d403d44-36ce-465c-ad43-ae877e65adc4,Hudson Mohawke,electronic
2625c075-08de-4428-9f23-bb9d4f4dcf42,Huey Morgan,
59c2a349-e284-4925-9165-ec7f79ca142a,Hunxho,hip hop
fcd954c7-f327-446f-87a3-2c4b242c6f38,Hurts,new wave
2e15d1cb-8087-40b1-997c-51aaa497d4c5,Hussein Fatal,hip hop
2500e307-4ad1-448d-a430-5ab01ab5c20d,Hustle Gang,hip-hop
9f642d6c-2779-4f57-9be3-7e5ffbaf2344,HXV,trap
cc37d0c1-493d-487e-9694-3cf48ae6370d,Hypnotic Brass Ensemble,jazz-funk
8c139256-e60d-4142-9a8b-90916c6428c2,Héctor & Tito,latin
fef1c408-438f-460d-bd20-97ee40006faf,Héctor el Father,latin
ff567362-45ef-4659-aa30-a964c4c658db,H‐Bomb,hip hop
efa81d5c-b900-480a-b27f-0a66e48792de,Iamsu!,hip hop
45154afb-9a09-41bf-a39c-654c3f497c08,Ian Broudie,
386df5e4-aa80-412f-aa31-7a201f0ed678,Ian Carey,
09a67d90-b221-4d15-9bcf-707218108690,Ian Hunter,rock
6f2c949d-9540-4421-bf02-27ae27e00e33,Ice Spice,drill
e09f441c-4c6a-44c6-a0c1-4682f16fc3c9,Icewear Vezzo,detroit trap
8a75ce0d-1df3-47cc-b076-ce2f4e8250f0,Ice‐T,conscious hip hop
c5f259d0-abd8-418e-81ee-3965fd4e4e9a,Icona Pop,dance
929ca8c3-5df3-4fe9-bc59-f8d603780bce,Idina Menzel,musical
02fa2b63-016b-4cb3-bf01-2f8f43973876,IDK,hip hop
3a052c99-8c18-484a-8beb-9873b4fb3106,Iggy Azalea,hip hop
f37b3f31-b1f8-4b88-8cb5-b34f709b17d7,Iggy Pop,punk rock
c7e90641-f441-4801-8e4a-d09e10f452b8,Ill Bill,hip hop
5f43abf6-92a5-468a-a633-b73f94627972,ILLENIUM,dubstep
047c7563-6c32-4619-a0b6-1dcf218b3e1b,iLoveMakonnen,alternative r&b
24a43e36-0435-4f04-ae9a-d5d73e52d278,Ilsey,
47d46f2b-7398-41d1-937e-55f16ffd4d31,Imaginary Cities,indie pop
81bb6691-1e3e-4f8a-82e1-919c4e9cafe2,Imajin,
23c723b3-f54f-4634-83dc-b2989d05ae88,Imanbek,deep house
328d146c-79f1-4eb6-9e40-8ee5710c14e5,Imogen Heap,alternative rock
fb842eee-c5c8-4748-8da8-e33e17e5041d,India,latin
b0482dc3-7cab-46f7-a0be-655172303f82,Indio Pancho & David D'ambulante,reggaeton
814cfa22-72d0-445d-9cb7-bbbd894261cb,Ink,
a6b90dc0-e22e-44e1-890b-87900bd9aca6,Inspectah Deck,hip hop
72f8d4f4-a167-4b66-8b65-46fe0a07f63b,Internet Money,emo rap
b27f61b3-7599-46ea-a385-e150bf0b5b95,Ironik,
063fd96c-9542-4143-8653-8e7ffa19159b,Irv Gotti,hip hop
37547347-ea75-45fa-9766-ff36b44d8147,Isaiah Rashad,hip hop
659f1e75-8417-4f78-930f-13bddc98a987,Ishiban,dub
fa5da1b7-8e74-48b5-92ee-966322775162,ITSOKTOCRY,
ff06ecc0-72a5-4a81-a253-d840d9aefb32,Ivy Queen,hip hop
3bf30073-ce4e-4207-88d2-ad83677b0387,Iyaz,contemporary r&b
9ed99a76-6c01-455e-9e3d-a233e48ece45,Izzy Bizu,contemporary r&b
cbcbb22c-3a8d-46af-b4ba-09c98f0d7931,J Dilla,hip hop
fea3c563-fdcc-4293-91e6-09d0031cc15f,J King,latin
15852e22-69f2-42fc-8886-4ffabcf86271,J King & Maximan,reggaeton
75b8a771-52a3-49a0-b2b6-993ed1250dfa,J Álvarez,reggaeton
15a9e5c2-ebf6-43f5-b151-6efdca63303f,J-Green,
a321c2bc-6c1a-444a-bd92-c2c44deac4c6,J. Flexx,hip hop
4995a475-1580-4217-a11b-448711e41910,J. Holiday,hip hop
5dd935bf-aca8-4c6e-99c4-78169b669e81,J. Phoenix,
d16ea2c8-71cb-4c7f-bd8e-6c475c8c84c5,J. Valentine,
bba897d7-1d33-4ac4-8440-0785cd0d2342,J.Period,hip hop
ec82761b-ba82-423c-92fa-c18a7160b78a,J.T. Brown,
727db425-8492-4d62-8937-58537a4f56c8,J.U.S.T.I.C.E. League,hip hop
b504f625-4ef6-4a5a-81e8-870a61e8dc9c,Ja Rule,hip hop
134cb0bc-06fa-42f7-8078-b0c858349975,Jack Harlow,hip hop
55814ae1-f5aa-4481-9878-05d9faf98c5a,JACKBOYS,
72a2a39c-e91c-47df-8ee4-6d716c63393a,Jacky Greco,
1df15ee0-b52b-4315-9cb9-bc5a27a685e9,Jacob Collier,jazz
1def2cdc-a6ec-4972-8614-204e13301650,Jacquees,soul
166cb987-3156-4166-b0d3-f1ad5a6c514c,Jaden,hip hop
f7a95201-f486-4ee3-a959-40951be16bec,Jadiel,latin
5ff6314c-5e85-48c8-8083-6572dc8e9b66,Jae Millz,east coast hip hop
10ed18ec-62a2-4c42-b17c-7b12b2822d60,Jaeson Ma,
a3836e52-a67b-4b18-9aae-caaaea3e281f,Jake Steed,
f4b1d63a-294e-4e5a-8b32-c5b45a4c4cb5,JakkCity,
c5e6c4bf-c02e-4f90-9d7f-d14d3a50b1d2,Jamal Gray,
6a997121-0919-482b-a91b-c6fe1b55a4b9,James Bay,alternative rock
8dc08b1f-e393-4f85-a5dd-300f7693a8b8,James Blake,electronic
20ff3303-4fe2-4a47-a1b6-291e26aa3438,James Brown,soul
4fe629e4-e055-4330-b6d3-70c2cf0b2ae5,James Corden,crime against humanity
4e481ad9-aa5d-4a1a-b2fc-444c0ad48b7e,James Fauntleroy,
679ec43c-bc04-4bb0-b619-2da702a214ba,James Horner,classical
6b70c46c-5c83-4cc7-99c1-e76b68919c6a,James Murphy,dance-punk
f6580b26-77f7-4a7b-8513-6db0476e8f21,James Newton Howard,classical
15a5da16-8b89-4047-aefe-81473c97b5b2,Jamie Foxx,soul
500df185-4a22-40a5-baf6-bdcabab5ed22,Jamie Principle,chicago house
ed1986d3-80a1-4a08-ac3e-78ff8fa844f2,Jane Handcock,
6be2828f-6c0d-4059-99d4-fa18acf1a296,Janet Jackson,pop
5dc6e316-eef1-4883-86cd-c2872e009706,Jano,dance
